"","UnitID","IndicatorID","CategoryID","Name","Code","Parameters","Units","YearMin","YearMax","MonthMin","MonthMax","DepthMin","DepthMax","Metric","Response","Applied","Comments","ACDEV","GTC_HM","GTC_ML","STC_HM","STC_ML","GSC_HM","GSC_ML","SSC_HM","SSC_ML","IW","ET","EQR_HG","EQR_GM","EQR_MP","EQR_PB","W","GridID","Period","ES","SD","N","NM","GridArea","EQR","EQRS","GTC","NMP","STC","NG","GSC","UnitArea","SSC","SE","CI","BEST","EQRS_Class"
"249",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2008,0.46,NA,1,1,2549456310.70403,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"250",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2009,0.9,NA,1,1,2549456310.70403,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"251",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2010,0.67,NA,1,1,2549456310.70403,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"252",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2011,0.3,NA,1,1,2549456310.70403,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"253",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2012,0.54,NA,1,1,2549456310.70403,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"254",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2013,1.27,NA,1,1,2549456310.70403,0.831463517060367,0.824135843889079,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"255",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,740,2014,0.39,NA,1,1,2549456310.70403,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"256",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2008,0.69,NA,1,1,2546873788.22931,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"257",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2009,0.69,NA,1,1,2546873788.22931,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"258",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2010,1.1,NA,1,1,2546873788.22931,0.959962424242424,0.958221660079051,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"259",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2011,0.57,NA,1,1,2546873788.22931,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"260",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2012,1.05,NA,1,1,2546873788.22931,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"261",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2013,0.845,0.261629509039023,2,1,2546873788.22931,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.185,0.36259333713991,1.05595866666667,"High"
"262",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,777,2014,0.64,NA,1,1,2546873788.22931,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"263",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,815,2008,0.62,0.183847763108502,2,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.13,0.254795317990207,1.05595866666667,"High"
"264",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,815,2009,0.54,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"265",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,815,2010,1.72,NA,1,1,3.6e+09,0.613929457364341,0.525547469220246,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"Moderate"
"266",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,815,2011,0.43,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"267",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,815,2014,0.87,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"268",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2008,1.16,NA,1,1,3380569161.08433,0.910309195402299,0.906409595202399,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"269",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2009,1.015,0.0919238815542513,2,1,3380569161.08433,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.065,0.127397658995104,1.05595866666667,"High"
"270",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2010,1.25,0.113137084989848,2,1,3380569161.08433,0.844766933333333,0.838017669565218,0,8,0,60.3613568898474,0,217300884803.446,0,0.0800000000000001,0.156797118763204,1.05595866666667,"High"
"271",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2011,0.78,0.381837661840736,2,1,3380569161.08433,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.27,0.529190275825814,1.05595866666667,"High"
"272",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2012,0.8,0.282842712474619,2,1,3380569161.08433,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.2,0.391992796908011,1.05595866666667,"High"
"273",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2013,0.69,0.0141421356237309,2,1,3380569161.08433,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.00999999999999995,0.0195996398454004,1.05595866666667,"High"
"274",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,816,2014,0.845,0.502045814642449,2,1,3380569161.08433,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.355,0.695787214511719,1.05595866666667,"High"
"275",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,853,2009,0.91,NA,1,1,2394312329.8154,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"276",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,853,2010,1.675,0.176776695296637,2,1,2394312329.8154,0.630423084577114,0.548832589991221,0,8,0,60.3613568898474,0,217300884803.446,0,0.125,0.244995498067507,1.05595866666667,"Moderate"
"277",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,853,2011,0.5,NA,1,1,2394312329.8154,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"278",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,853,2012,0.42,NA,1,1,2394312329.8154,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"279",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,853,2013,0.66,NA,1,1,2394312329.8154,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"280",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,853,2014,0.68,NA,1,1,2394312329.8154,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"281",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,854,2009,0.9,NA,1,1,833666124.684225,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"282",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,854,2010,2.05,NA,1,1,833666124.684225,0.515101788617886,0.386026054519369,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"Poor"
"283",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,854,2011,1.33,NA,1,1,833666124.684225,0.793953884711779,0.779699601946042,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"Good"
"284",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,854,2012,4.73,NA,1,1,833666124.684225,0.223247075405215,0.116476734994025,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"Bad"
"285",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,854,2013,0.95,NA,1,1,833666124.684225,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"286",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,854,2014,1.19,NA,1,1,833666124.684225,0.887360224089636,0.882462842528316,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"287",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,890,2009,0.72,NA,1,1,3531905157.57301,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"288",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,890,2010,1.36,NA,1,1,3531905157.57301,0.776440196078431,0.754974394463668,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"Good"
"289",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,966,2009,0.19,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"290",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1001,2014,0.875714285714286,0.223447021525397,7,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.0844550357363283,0.165528828356247,1.05595866666667,"High"
"291",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1042,2013,0.82,0.0989949493661167,2,1,3423205183.92015,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.07,0.137197478917804,1.05595866666667,"High"
"292",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1080,2013,0.3,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"293",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1080,2014,0.89,0.377977071615021,4,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0.18898853580751,0.370410723673679,1.05595866666667,"High"
"294",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1081,2014,0.75,NA,1,1,3535995640.8209,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"295",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1118,2014,0.9,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"296",2,301,NA,"Chlorophyll a (in-situ)","CPHL-IN-SITU","CPHL","ug/l",2006,2014,3,10,0,10,"Mean",1,1,NA,50,26,14,1,3,1,0.6,80,60,NA,1.583938,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1119,2010,0.38,NA,1,1,3.6e+09,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,NA,NA,1.05595866666667,"High"
"297",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,923,2012,5.87,NA,1,1,3.6e+09,1,1,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"High"
"298",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,924,2012,5.46,NA,1,1,2873783229.23346,1,1,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"High"
"299",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,960,2012,6.84,NA,1,1,3.6e+09,1,1,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"High"
"300",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,961,2012,7.06,NA,1,1,3366850188.30178,1,1,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"High"
"301",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1301,2009,10.84,0.282842712474619,2,1,3.6e+09,0.672765936654367,0.608610734100282,0,4,0,259.516678560135,0,934260042816.487,0,0.2,0.391992796908011,7.29278275333333,"Good"
"302",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1301,2010,10.94,NA,1,1,3.6e+09,0.666616339427179,0.599928949779546,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Moderate"
"303",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1301,2012,9.14,NA,1,1,3.6e+09,0.797897456601021,0.785266997554383,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"304",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1301,2013,9.79,0.636396103067892,2,1,3.6e+09,0.744921629553967,0.710477594664424,0,4,0,259.516678560135,0,934260042816.487,0,0.449999999999999,0.881983793043023,7.29278275333333,"Good"
"305",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1302,2009,10.24,NA,1,1,3.6e+09,0.712185815755208,0.664262328125,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"306",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1302,2013,9.74,NA,1,1,3.6e+09,0.748745662559891,0.715876229496316,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"307",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1303,2009,10.64,NA,1,1,2322617868.20031,0.685411912907268,0.626463877045555,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"308",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1303,2010,10.34,NA,1,1,2322617868.20031,0.705298138620245,0.654538548640346,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"309",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1303,2012,10.34,NA,1,1,2322617868.20031,0.705298138620245,0.654538548640346,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"310",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1303,2013,9.44,NA,1,1,2322617868.20031,0.772540545903955,0.749469005982054,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"Good"
"311",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1338,2006,8.14,NA,1,1,3.6e+09,0.895919257166257,0.891394007477834,0,4,0,259.516678560135,0,934260042816.487,0,NA,NA,7.29278275333333,"High"
"312",3,1,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,0.808333333333333,0.666666666666667,0.525,0.383333333333333,NA,1338,2007,11.0066666666667,1.70098010962308,3,1,3.6e+09,0.662578687462144,0.594228735240674,0,4,0,259.516678560135,0,934260042816.487,0,0.982061324177083,1.9248048259968,7.29278275333333,"Moderate"
